,trial,N.pop,skew,lb.tdist,ub.tdist,cover.tdist,width.tdist,lb.bca.exp,ub.bca.exp,cover.bca.exp,width.bca.exp,lb.bayes.sdprior5,ub.bayes.sdprior5,cover.bayes.sdprior5,width.bayes.sdprior5,lb.bayes.sdprior10,ub.bayes.sdprior10,cover.bayes.sdprior10,width.bayes.sdprior10,lb.bayes.sdprior15,ub.bayes.sdprior15,cover.bayes.sdprior15,width.bayes.sdprior15,lb.bayes.sdprior20,ub.bayes.sdprior20,cover.bayes.sdprior20,width.bayes.sdprior20,lb.bayes.sdprior25,ub.bayes.sdprior25,cover.bayes.sdprior25,width.bayes.sdprior25,lb.bayes.sdprior30,ub.bayes.sdprior30,cover.bayes.sdprior30,width.bayes.sdprior30,muprior
491,91,10,0.9,57.78903214,65.91277732,0,8.123745183,57.84102536,65.44834068,0,7.60731532,62.18308579,67.7822965,1,5.599210706,60.38275097,67.34394123,1,6.96119026,59.65983477,66.64505704,0,6.985222272,59.49597558,66.23952052,0,6.743544947,59.60803352,65.97796319,0,6.369929672,58.89429662,66.05872091,0,7.164424286,70
492,92,10,0.9,59.55548862,79.29485818,1,19.73936957,60.65790331,79.74605634,1,19.08815303,65.92462013,74.65587218,1,8.731252055,63.9075871,76.13863121,1,12.2310441,63.43466907,77.93035732,1,14.49568825,62.27760434,78.82185184,1,16.5442475,64.03690887,80.87406869,1,16.83715982,63.58414386,82.62408256,1,19.0399387,70
493,93,10,0.9,56.83343566,71.2396392,1,14.40620355,56.88426384,71.37524245,1,14.4909786,64.78114488,71.84530437,1,7.064159484,62.50085763,71.67404301,1,9.173185389,61.39626689,71.72276904,1,10.32650215,60.07827693,71.56140769,1,11.48313076,60.11230805,71.08796534,1,10.9756573,59.32687113,72.51098633,1,13.18411521,70
494,94,10,0.9,61.016216,73.39376273,1,12.37754674,62.26958496,74.76507374,1,12.49548878,65.29318707,72.40293654,1,7.109749476,64.06526865,72.95965242,1,8.894383763,63.28193341,73.06285417,1,9.780920763,62.52913192,72.87229838,1,10.34316646,62.35455881,73.95088648,1,11.59632767,62.3503739,73.93623447,1,11.58586057,70
495,95,10,0.9,54.65272071,72.4472426,1,17.79452189,55.44575911,72.75343036,1,17.30767125,64.08272869,72.27259378,1,8.189865086,62.33508816,72.64570796,1,10.3106198,60.5504852,72.55988691,1,12.00940171,60.44128495,72.68577464,1,12.24448969,60.0071762,74.14845114,1,14.14127493,59.84058714,72.86942327,1,13.02883613,70
496,96,10,0.9,60.52020161,75.47140458,1,14.95120297,61.77150136,76.67017828,1,14.89867691,65.61316975,73.47225479,1,7.85908504,64.41939741,73.11219149,1,8.692794078,63.90448934,74.27113764,1,10.3666483,62.63120261,74.15075025,1,11.51954764,62.82615571,75.28216371,1,12.456008,62.90148343,74.37304477,1,11.47156134,70
497,97,10,0.9,61.69570081,79.68372202,1,17.9880212,61.9577655,79.89042285,1,17.93265735,66.1797118,74.29582581,1,8.116114002,65.07007978,75.32718706,1,10.25710729,65.23349454,76.66180639,1,11.42831185,64.52189252,75.93860496,1,11.41671245,64.04249905,77.40750053,1,13.36500148,64.17596875,77.11675167,1,12.94078292,70
498,98,10,0.9,54.47616579,70.2610514,1,15.7848856,56.99824775,74.19742069,1,17.19917294,63.25125588,69.50160177,1,6.250345886,61.67326737,69.06929504,1,7.396027677,60.32121302,68.49167466,1,8.170461641,59.24167429,68.50560237,1,9.263928081,59.35202539,68.28985828,1,8.937832887,58.54952781,68.38901472,1,9.839486906,70
499,99,10,0.9,53.52361724,66.74152545,0,13.2179082,53.18543733,66.71503422,0,13.52959688,62.20361723,68.76920647,1,6.565589236,59.87506317,67.56135245,1,7.686289279,58.51110409,67.91291778,1,9.401813685,57.92258861,67.4844977,1,9.561909091,57.45532883,66.22548282,0,8.770153987,57.02755902,66.44744832,0,9.419889294,70
500,100,10,0.9,61.56166844,73.18774282,1,11.62607438,61.44441454,73.0329455,1,11.58853097,65.18155612,71.8196903,1,6.638134177,64.18805417,71.80446025,1,7.616406078,64.48668352,71.4800297,1,6.993346181,64.2496827,72.06172938,1,7.812046681,63.85739077,72.29346703,1,8.436076263,63.82229126,71.40749586,1,7.585204604,70
